Memory		Disk		CPU
total used free shared buff/cache available Mem: 990 332 222 2 435 498 Swap: 0 0 0
Filesystem Size Used Avail Use% Mounted on udev 488M 0 488M 0% /dev tmpfs 100M 3.0M 97M 3% /run /dev/xvda1 7.7G 2.0G 5.7G 27% / tmpfs 496M 0 496M 0% /dev/shm tmpfs 5.0M 0 5.0M 0% /run/lock tmpfs 496M 0 496M 0% /sys/fs/cgroup tmpfs 100M 0 100M 0% /run/user/1000
62.02%		27%		0.90%		
62.02%		27%		0.90%		
62.02%		27%		0.90%		
62.02%		27%		0.90%		
62.02%		27%		0.90%		
62.02%		27%		0.90%		
62.02%		27%		0.91%		
61.92%		27%		0.91%		
61.92%		27%		0.91%		
61.92%		27%		0.91%		
61.92%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.91%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.83%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.12%		27%		0.85%		
62.22%		27%		0.85%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.22%		27%		0.86%		
62.32%		27%		0.86%		
62.32%		27%		0.86%		
62.32%		27%		0.86%		
62.32%		27%		0.86%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.42%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.32%		27%		0.87%		
62.42%		27%		0.87%		
62.32%		27%		0.87%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.42%		27%		0.80%		
62.53%		27%		0.74%		
62.53%		27%		0.74%		
62.63%		27%		0.74%		
62.63%		27%		0.74%		
62.63%		27%		0.74%		
62.53%		27%		0.74%		
62.63%		27%		0.74%		
62.63%		27%		0.74%		
62.53%		27%		0.74%		
62.63%		27%		0.74%		
62.63%		27%		0.74%		
62.63%		27%		0.74%		
62.63%		27%		0.74%		
62.53%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.53%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.53%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.76%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.70%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.80%		
62.63%		27%		0.82%		
62.63%		27%		0.82%		
62.73%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.82%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		0.75%		
62.83%		27%		1.09%		
62.83%		27%		1.09%		
62.83%		27%		1.09%		
62.83%		27%		1.09%		
62.83%		27%		1.09%		
62.83%		27%		1.09%		
62.93%		27%		1.09%		
62.93%		27%		1.09%		
62.93%		27%		1.09%		
62.93%		27%		1.09%		
63.03%		27%		1.09%		
63.03%		27%		1.09%		
63.03%		27%		1.09%		
63.03%		27%		1.08%		
63.03%		27%		1.08%		
63.03%		27%		1.08%		
63.03%		27%		1.08%		
63.03%		27%		1.08%		
63.03%		27%		1.08%		
63.03%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		1.08%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		0.99%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.31%		
63.23%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.33%		27%		1.29%		
63.54%		27%		1.29%		
63.54%		27%		1.29%		
63.54%		27%		1.29%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.26%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.24%		
63.54%		27%		1.14%		
63.54%		27%		1.14%		
63.54%		27%		1.14%		
63.54%		27%		1.14%		
63.54%		27%		1.14%		
63.54%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.14%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		1.05%		
63.64%		27%		0.96%		
63.64%		27%		0.96%		
63.64%		27%		0.96%		
63.64%		27%		0.96%		
63.74%		27%		0.96%		
63.74%		27%		0.96%		
63.84%		27%		0.96%		
63.84%		27%		0.96%		
63.84%		27%		0.96%		
63.84%		27%		0.96%		
63.84%		27%		0.96%		
63.84%		27%		0.96%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.89%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.84%		27%		0.81%		
63.94%		27%		0.81%		
63.94%		27%		0.81%		
63.94%		27%		0.81%		
63.94%		27%		0.81%		
63.94%		27%		0.81%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.04%		27%		0.83%		
64.14%		27%		0.83%		
64.24%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.34%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.76%		
64.44%		27%		0.78%		
64.44%		27%		0.78%		
64.44%		27%		0.78%		
64.55%		27%		0.78%		
64.55%		27%		0.78%		
64.55%		27%		0.78%		
64.65%		27%		0.78%		
64.65%		27%		0.78%		
64.65%		27%		0.78%		
64.65%		27%		0.78%		
64.65%		27%		0.78%		
64.65%		27%		0.78%		
64.65%		27%		0.72%		
64.65%		27%		0.72%		
64.65%		27%		0.72%		
64.65%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.72%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		0.66%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		1.01%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.93%		
64.85%		27%		0.86%		
64.85%		27%		0.86%		
64.85%		27%		0.86%		
65.05%		27%		0.86%		
65.05%		27%		0.86%		
65.05%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.86%		
65.15%		27%		0.95%		
65.15%		27%		0.95%		
65.15%		27%		0.95%		
65.15%		27%		0.95%		
65.15%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.95%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.87%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.15%		27%		0.80%		
65.15%		27%		0.80%		
65.25%		27%		0.80%		
65.15%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.80%		
65.25%		27%		0.74%		
65.25%		27%		0.74%		
65.25%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.25%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.74%		
65.35%		27%		0.76%		
65.35%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.56%		27%		0.76%		
65.66%		27%		0.76%		
65.66%		27%		0.76%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.56%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.70%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.66%		27%		0.64%		
65.76%		27%		0.75%		
65.66%		27%		0.75%		
65.66%		27%		0.75%		
65.66%		27%		0.75%		
65.76%		27%		0.75%		
65.66%		27%		0.75%		
65.76%		27%		0.75%		
65.66%		27%		0.75%		
65.76%		27%		0.75%		
65.66%		27%		0.75%		
65.66%		27%		0.75%		
65.76%		27%		0.75%		
65.66%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.69%		
65.76%		27%		0.72%		
65.76%		27%		0.72%		
65.76%		27%		0.72%		
65.76%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.72%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.66%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
65.96%		27%		0.61%		
66.16%		27%		0.61%		
66.16%		27%		0.61%		
66.16%		27%		0.61%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.64%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.59%		
66.16%		27%		0.62%		
66.16%		27%		0.62%		
66.16%		27%		0.62%		
66.16%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.36%		27%		0.62%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.57%		27%		0.57%		
66.77%		27%		0.57%		
66.77%		27%		0.57%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.68%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.63%		
66.77%		27%		0.66%		
66.77%		27%		0.66%		
66.77%		27%		0.66%		
66.77%		27%		0.66%		
66.87%		27%		0.66%		
66.77%		27%		0.66%		
66.77%		27%		0.66%		
66.77%		27%		0.66%		
66.77%		27%		0.66%		
67.17%		27%		0.66%		
67.17%		27%		0.66%		
67.17%		27%		0.66%		
67.17%		27%		0.61%		
67.17%		27%		0.61%		
67.17%		27%		0.61%		
67.17%		27%		0.61%		
67.17%		27%		0.61%		
66.87%		27%		0.61%		
66.87%		27%		0.61%		
66.87%		27%		0.61%		
66.97%		27%		0.61%		
66.97%		27%		0.61%		
66.97%		27%		0.61%		
66.97%		27%		0.61%		
66.97%		27%		0.61%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
66.97%		27%		0.56%		
67.17%		27%		0.56%		
67.17%		27%		0.56%		
67.17%		27%		0.56%		
67.17%		27%		0.56%		
67.17%		27%		0.56%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.17%		27%		0.51%		
67.37%		27%		0.51%		
67.37%		27%		0.51%		
67.37%		27%		0.51%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.79%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.81%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.74%		
67.37%		27%		0.84%		
67.37%		27%		0.84%		
67.37%		27%		0.84%		
67.37%		27%		0.84%		
67.37%		27%		0.84%		
67.47%		27%		0.84%		
67.37%		27%		0.84%		
67.47%		27%		0.84%		
67.47%		27%		0.84%		
67.47%		27%		0.84%		
67.47%		27%		0.84%		
67.58%		27%		0.84%		
67.58%		27%		0.84%		
67.58%		27%		0.78%		
67.58%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.78%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.47%		27%		0.87%		
67.68%		27%		0.87%		
67.68%		27%		0.87%		
67.68%		27%		0.87%		
67.68%		27%		0.87%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.89%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.78%		27%		0.81%		
67.78%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.81%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		0.99%		
67.68%		27%		1.07%		
67.78%		27%		1.07%		
67.68%		27%		1.07%		
67.68%		27%		1.07%		
67.68%		27%		1.07%		
67.68%		27%		1.07%		
67.78%		27%		1.07%		
67.68%		27%		1.07%		
67.68%		27%		1.07%		
67.78%		27%		1.07%		
67.68%		27%		1.07%		
67.68%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		0.98%		
67.88%		27%		0.98%		
67.88%		27%		0.98%		
67.98%		27%		0.98%		
67.88%		27%		0.98%		
67.88%		27%		0.98%		
67.98%		27%		0.98%		
67.98%		27%		0.98%		
67.98%		27%		0.98%		
67.88%		27%		0.98%		
67.98%		27%		0.98%		
67.88%		27%		0.98%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.88%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.07%		
67.98%		27%		1.06%		
67.98%		27%		1.06%		
67.98%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.06%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.14%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.18%		27%		1.12%		
68.38%		27%		1.12%		
68.38%		27%		1.12%		
68.38%		27%		1.12%		
68.38%		27%		1.12%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.38%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		1.03%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.95%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
68.59%		27%		0.88%		
